exp_sid,participant_number,age,gender,analysis_note,captcha_pre_attempts,captcha_pre_completions,captcha_pre_goal,captcha_pre_total_time,captcha_pre_mean_rt,captcha_post_attempts,captcha_post_completions,captcha_post_goal,captcha_post_total_time,captcha_post_mean_rt,q_pre_captcha_total_time,q_pre_captcha_fun,q_pre_captcha_difficulty,q_pre_captcha_meaningfulness,q_pre_idaq_total_time,q_pre_idaq,q_pre_2050_total_time,q_pre_2050_mean_futurism_score,q_post_gators_total_time,q_post_gators_pos,q_post_gators_neg,q_post_specific_total_time,q_post_specific_mentism,q_post_specific_likeability,q_post_specific_robot_has_mind,q_post_specific_robot_empathy,watchdog_total,total_words,mean_words_per_turn,word_rate_wps,robot_total_words,robot_mean_words_per_turn,robot_word_rate_wps,mean_latency_sec,voice_metrics_valid
9b45f7fbf159423e8d0647bc7bcac22c,74,24,female,,15,10,10,331.682,21.4404,2,2,1000,46.512,23.253,25.95,4.0,3.0,2.0,230.679,4.2,190.159,7.066666666666666,244.891,5.8,3.8,38.389,-6.0,4.0,0,2.0,1,217.0,12.055555555555555,1.6089448435912834,1016.0,56.44444444444444,2.736416521260469,16.095444444444446,True
179b8c2a95e646eca2510d2513c9d519,75,21,female,,13,10,10,258.719,19.434692307692305,58,40,1000,551.125,8.875810344827585,22.565,5.0,1.0,4.0,152.246,4.0,103.862,5.733333333333333,127.903,4.9,4.9,24.788,5.0,6.0,1,6.0,1,416.0,19.80952380952381,2.275499543259106,885.0,42.142857142857146,2.7023027118037883,9.584238095238094,True
e53182617ce146a98d36d15c67820ab1,77,21,male,,12,10,10,176.749,14.390666666666668,13,11,1000,177.096,13.310538461538462,23.391,3.6666666666666665,5.0,4.0,266.535,2.7333333333333334,217.901,5.266666666666667,211.57,4.8,3.4,79.886,-5.0,4.0,0,4.0,2,268.0,12.761904761904765,2.558045195313432,1165.0,58.25,2.696413309848172,14.765350000000003,True
e995e3538f7a4c0aa006b00cdb863b1f,79,20,female,,11,10,10,149.489,13.403454545454544,27,22,1000,305.019,10.92148148148148,66.014,3.0,2.0,2.0,248.912,4.733333333333333,155.67,3.933333333333333,123.485,4.2,4.1,47.655,-4.0,5.0,0,4.0,1,335.0,23.928571428571427,2.499114119994778,1056.0,75.42857142857143,2.721863253543619,16.882571428571428,True
e4601ef24ef946538fc7489899a2fa2d,80,21,female,,13,10,10,125.276,9.170307692307691,2,2,1000,25.361,12.6785,27.512,4.0,4.0,3.0,191.103,5.133333333333334,133.175,4.133333333333334,118.399,4.6,4.6,21.76,-3.0,4.0,0,3.0,1,202.0,9.61904761904762,1.8036358441372908,1110.0,55.5,2.69921186985944,11.7635,True
f0e003dee178484d90a7f6c8233c95ae,81,24,female,,11,10,10,172.603,15.504727272727274,14,13,1000,169.767,11.978357142857144,41.749,6.666666666666667,2.0,7.0,425.798,3.933333333333333,240.171,4.066666666666666,287.609,3.7,4.7,65.597,4.0,7.0,1,7.0,0,476.0,36.61538461538461,2.594606380224303,926.0,71.23076923076923,2.689920413479934,28.291461538461537,True
6cd6c028d70a43c88544ff8fa4d4af0f,82,22,female,,14,10,10,172.871,11.770714285714286,15,11,1000,121.214,7.675066666666667,20.519,3.333333333333333,4.0,2.0,143.193,5.266666666666667,123.281,4.733333333333333,148.764,4.3,4.6,23.321,-4.0,6.0,0,4.0,3,313.0,16.473684210526315,2.9312468100449056,1089.0,60.5,2.7334212363122807,11.878666666666664,True
4b49247f549d494a8fb63f53e2b7503f,83,21,female,,11,10,10,188.385,16.93818181818182,22,20,1000,225.792,10.075499999999998,23.93,5.0,2.0,5.0,179.07,5.8,156.982,7.0,160.429,5.0,5.5,45.233,-4.0,6.0,0,3.0,2,464.0,30.933333333333334,2.3455311060897874,888.0,63.42857142857143,2.6189538484999604,15.541357142857146,True
036595932d434e31953def9f9d6d6925,84,24,female,,11,10,10,156.497,14.040272727272727,14,11,1000,542.199,38.294285714285714,21.725,3.6666666666666665,2.0,2.0,139.643,4.266666666666667,114.409,4.866666666666666,113.653,4.7,4.2,30.29,-5.0,5.0,0,4.0,1,204.0,10.2,2.272689293293896,1163.0,61.21052631578947,2.737193919864908,11.284,True
6ef02b96983e45069d1b474941116646,85,22,female,,11,10,10,150.601,13.503727272727277,27,22,1000,283.769,10.133888888888889,24.671,5.0,2.0,4.0,171.479,5.4,120.254,5.0,158.386,4.7,4.2,32.339,3.0,6.0,1,6.0,2,234.0,12.31578947368421,2.502325879824196,1147.0,60.36842105263158,2.665366824479224,9.310105263157894,True
29f3281611134ec99e6253f3ba8577f6,86,18,male,,11,10,10,196.936,17.71590909090909,12,10,1000,124.021,10.163083333333333,17.358,2.6666666666666665,2.0,4.0,149.323,3.733333333333333,105.566,3.6666666666666665,159.663,6.2,3.3,21.715,6.0,6.0,1,6.0,0,319.0,18.764705882352946,2.586304746152974,1141.0,67.11764705882354,2.6919747007318597,10.552,True
b25159abbbbd4325b7db1ca255b54e0f,87,18,female,,13,10,10,243.84,18.28923076923077,14,12,1000,163.743,11.404357142857146,46.591,3.333333333333333,4.0,2.0,294.731,8.0,204.283,4.8,208.453,4.6,5.2,55.325,2.0,6.0,1,5.0,0,401.0,30.846153846153847,1.681056256694356,882.0,67.84615384615384,2.653110063024058,22.97384615384616,True
3eb0c114aa4148f1b53368b9104e5494,88,18,male,,10,10,10,153.26,15.320400000000005,8,5,1000,102.491,12.0545,29.095,3.6666666666666665,5.0,4.0,165.877,4.866666666666666,120.828,3.4,149.145,3.8,6.1,23.363,-5.0,5.0,0,1.0,0,368.0,23.0,2.939954622439524,1101.0,68.8125,2.523128239338729,13.4175,True
3bcabb5c49e047648a901f992091f96b,89,19,female,,10,10,10,202.291,20.224300000000003,11,7,1000,166.238,14.378545454545453,31.131,6.333333333333333,2.0,4.0,232.014,2.7333333333333334,143.395,5.866666666666666,184.498,5.5,4.2,33.222,-6.0,6.0,0,3.0,2,338.0,19.88235294117647,1.8196990497725372,926.0,54.47058823529412,2.734391661199111,13.20394117647059,True
6f42e8850a04453d827fbc7e5c24f0cd,90,25,female,,14,10,10,183.638,12.5395,3,3,1000,23.818,7.935666666666667,29.638,1.3333333333333333,3.0,1.0,169.453,3.333333333333333,150.285,1.6666666666666667,146.018,3.1,4.8,36.867,-5.0,4.0,0,1.0,1,179.0,9.421052631578949,2.317872219200788,1122.0,59.05263157894737,2.662612072399229,11.938631578947373,True
56cbbb378c52498b954a8fab34ec0c8b,91,20,male,,10,10,10,204.033,20.3983,5,3,1000,61.846,11.5634,60.686,2.333333333333333,2.0,2.0,139.606,4.266666666666667,182.549,5.266666666666667,223.135,3.5,5.6,60.117,-2.0,5.0,0,5.0,1,261.0,16.3125,1.8133878044459264,1066.0,66.625,2.6747250418173856,16.09275,True
cac7f82de156438db54cf8562985564c,92,38,female,,14,10,10,237.416,16.380714285714284,19,10,1000,198.923,9.620631578947368,28.541,5.333333333333333,4.0,6.0,230.062,3.533333333333333,124.079,6.733333333333333,162.627,5.1,5.0,23.771,-2.0,6.0,0,6.0,0,269.0,14.944444444444445,2.012245523875779,1092.0,60.66666666666666,2.6434744020604475,11.66,True
a0f2fb5dabb146c2830289f564f52723,93,20,female,Duplicate P093 CSV copies exist and voice metadata has stale exp_sid b136c759; exact duplicate raw rows are collapsed and voice metrics are matched by explicit alias.,11,10,10,159.669,14.32909090909091,27,25,1000,333.991,12.21725925925926,18.775,5.333333333333333,1.0,5.0,151.545,5.133333333333334,138.253,4.866666666666666,110.472,3.5,5.4,25.275,-5.0,4.0,0,1.0,0,302.0,16.77777777777778,2.08105072388867,1018.0,56.55555555555556,2.655263918704453,2.1487647058823534,True
e312b7d80e494d47aa5f5b624b07fb52,94,25,female,,12,10,10,164.831,13.397750000000002,13,13,1000,152.331,11.713538461538464,35.381,5.0,2.0,2.0,250.551,2.7333333333333334,174.904,3.2666666666666666,186.447,5.1,4.5,52.9,-5.0,6.0,0,5.0,0,403.0,22.38888888888889,2.903343167237609,1056.0,58.66666666666666,2.781299337647059,18.47516666666667,True
9fe6b2f6555c47e9ac69dd8a62679aaf,95,21,female,,10,10,10,181.304,18.1255,8,7,1000,101.916,12.484625,25.092,4.333333333333333,3.0,4.0,165.651,2.933333333333333,128.176,5.666666666666667,134.729,4.3,4.4,26.493,-3.0,6.0,0,6.0,1,542.0,45.16666666666666,2.448738018916727,835.0,69.58333333333333,2.499208690605037,17.9855,True
3e0a216249f6428a879be37b1eb5f75f,96,25,female,CSV contains stale participant_number 95 on post rows/voice metadata; source file and pre rows are P096.,13,10,10,227.653,17.044076923076922,45,37,1000,424.847,9.12431111111111,23.35,3.6666666666666665,3.0,4.0,177.291,4.533333333333333,118.296,1.7333333333333334,147.263,4.1,2.6,21.793,-4.0,6.0,0,4.0,1,231.0,10.5,2.359430059751801,1025.0,46.59090909090909,2.5565302362265103,2.798761904761905,True
0503638ffc4841e7a0e1111abdca18e9,97,25,female,,12,10,10,154.981,12.576166666666666,13,11,1000,134.02,9.995384615384616,25.238,5.0,4.0,4.0,177.58,6.4,109.737,5.133333333333334,128.4,6.4,2.4,21.379,5.0,7.0,1,7.0,0,438.0,31.285714285714285,2.187790331764917,1014.0,72.42857142857143,2.678944086069635,11.451857142857143,True
a7eaeb8e27f545dea3a9aa7dbdca372a,99,26,female,,11,10,10,186.226,16.742727272727272,11,10,1000,143.86,12.89118181818182,18.484,4.666666666666667,6.0,4.0,152.674,4.733333333333333,168.769,6.6,148.98,4.6,5.0,25.419,5.0,5.0,1,5.0,2,384.0,29.53846153846154,1.728468414940449,1001.0,77.0,2.680704292987589,15.844384615384614,True
2389f9c564314743a5900f16e31d8416,100,36,male,,12,10,10,284.83,23.397,5,4,1000,87.909,17.1764,26.435,1.0,4.0,1.0,174.263,4.933333333333334,127.74,5.466666666666667,164.462,5.2,4.1,27.866,-6.0,6.0,0,4.0,0,393.0,20.68421052631579,2.7692340214140003,1127.0,59.31578947368421,2.811412054029354,11.548368421052633,True
87d85fdb81a34e5fb43c540288216aaf,102,18,female,,12,10,10,169.963,13.824750000000002,0,0,1000,0.0,,29.421,5.333333333333333,3.0,6.0,150.697,7.266666666666667,100.059,7.666666666666667,143.175,5.3,4.7,18.986,5.0,7.0,1,7.0,1,467.0,38.91666666666666,2.1598921441438943,843.0,70.25,2.643140055843296,19.632000000000005,True
54c0bc6aeb364c928a0a270057f5bdbb,103,21,male,,11,10,10,138.652,12.417727272727271,106,90,1000,1193.66,10.953584905660376,27.413,4.333333333333333,3.0,4.0,214.012,4.933333333333334,149.652,6.666666666666667,254.671,5.8,4.5,58.619,-6.0,7.0,0,7.0,1,444.0,34.15384615384615,2.604647888563308,985.0,75.76923076923077,2.780549775678824,20.673230769230766,True
